path,food_category,dish,classes
images/frozen_yogurt/2720129.jpg,1,59,1 59
images/donuts/1610896.jpg,1,8,1 8
images/foie_gras/1569447.jpg,2,0,2 0
images/tacos/1930366.jpg,2,75,2 75
images/strawberry_shortcake/1700234.jpg,1,37,1 37
images/lasagna/3267172.jpg,2,86,2 86
images/chicken_wings/348416.jpg,2,72,2 72
images/caprese_salad/1809604.jpg,0,94,0 94
images/huevos_rancheros/3807722.jpg,2,22,2 22
images/chicken_wings/2834233.jpg,2,72,2 72
images/pulled_pork_sandwich/1216304.jpg,2,48,2 48
images/clam_chowder/332567.jpg,2,44,2 44
images/croque_madame/2924540.jpg,2,85,2 85
images/crab_cakes/2511488.jpg,2,36,2 36
images/garlic_bread/316207.jpg,2,4,2 4
images/pork_chop/2195021.jpg,2,71,2 71
images/foie_gras/290738.jpg,2,0,2 0
images/hot_dog/3726741.jpg,2,47,2 47
images/risotto/1956999.jpg,2,35,2 35
images/french_fries/3549099.jpg,2,89,2 89
images/lasagna/2136041.jpg,2,86,2 86
images/club_sandwich/2055500.jpg,2,1,2 1
images/pork_chop/3442605.jpg,2,71,2 71
images/foie_gras/1715213.jpg,2,0,2 0
images/falafel/3221697.jpg,2,26,2 26
images/miso_soup/3065956.jpg,2,45,2 45
images/fish_and_chips/1593883.jpg,2,51,2 51
images/fried_rice/3834215.jpg,2,91,2 91
images/eggs_benedict/997623.jpg,2,63,2 63
images/churros/3111770.jpg,1,19,1 19
images/creme_brulee/1066151.jpg,1,97,1 97
images/lobster_bisque/2641194.jpg,2,33,2 33
images/hummus/2966781.jpg,2,70,2 70
images/nachos/1281503.jpg,2,81,2 81
images/hamburger/339960.jpg,2,76,2 76
images/onion_rings/1923240.jpg,2,99,2 99
images/caprese_salad/2118947.jpg,0,94,0 94
images/falafel/110108.jpg,2,26,2 26
images/pho/3141662.jpg,2,93,2 93
images/pork_chop/3812427.jpg,2,71,2 71
images/shrimp_and_grits/322571.jpg,2,14,2 14
images/poutine/3018352.jpg,2,27,2 27
images/french_fries/2497428.jpg,2,89,2 89
images/churros/3242616.jpg,1,19,1 19
images/pancakes/695345.jpg,2,78,2 78
images/gyoza/1948498.jpg,2,20,2 20
images/huevos_rancheros/556958.jpg,2,22,2 22
images/lasagna/2509937.jpg,2,86,2 86
images/fried_calamari/1355822.jpg,2,30,2 30
images/miso_soup/1014272.jpg,2,45,2 45
images/nachos/547222.jpg,2,81,2 81
images/spring_rolls/2271814.jpg,2,41,2 41
images/prime_rib/225516.jpg,2,79,2 79
images/takoyaki/2005039.jpg,2,54,2 54
images/mussels/2423935.jpg,2,61,2 61
images/cup_cakes/3164042.jpg,1,3,1 3
images/macarons/1027142.jpg,1,55,1 55
images/beef_carpaccio/2807178.jpg,2,62,2 62
images/peking_duck/3659586.jpg,2,87,2 87
images/nachos/1622749.jpg,2,81,2 81
images/garlic_bread/1503574.jpg,2,4,2 4
images/hummus/3342074.jpg,2,70,2 70
images/beef_tartare/3525798.jpg,2,29,2 29
images/beef_tartare/1098504.jpg,2,29,2 29
images/beef_tartare/50319.jpg,2,29,2 29
images/bibimbap/1315787.jpg,2,69,2 69
images/pork_chop/1128628.jpg,2,71,2 71
images/miso_soup/2872094.jpg,2,45,2 45
images/lasagna/3066871.jpg,2,86,2 86
images/samosa/3731316.jpg,2,7,2 7
images/filet_mignon/1495119.jpg,2,10,2 10
images/creme_brulee/1597669.jpg,1,97,1 97
images/falafel/771122.jpg,2,26,2 26
images/pizza/1001116.jpg,2,80,2 80
images/french_toast/149565.jpg,2,12,2 12
images/chocolate_cake/3816656.jpg,1,74,1 74
images/pad_thai/493366.jpg,2,52,2 52
images/ceviche/3017763.jpg,2,39,2 39
images/clam_chowder/549276.jpg,2,44,2 44
images/panna_cotta/3283199.jpg,1,50,1 50
images/cannoli/1796039.jpg,1,57,1 57
images/peking_duck/1568213.jpg,2,87,2 87
images/ceviche/1372088.jpg,2,39,2 39
images/nachos/3709345.jpg,2,81,2 81
images/baklava/1897024.jpg,1,96,1 96
images/cheesecake/2322601.jpg,1,16,1 16
images/caesar_salad/388850.jpg,0,100,0 100
images/grilled_cheese_sandwich/778717.jpg,2,24,2 24
images/churros/3377245.jpg,1,19,1 19
images/prime_rib/1923405.jpg,2,79,2 79
images/cannoli/1813621.jpg,1,57,1 57
images/takoyaki/2492193.jpg,2,54,2 54
images/ice_cream/2720178.jpg,1,6,1 6
images/grilled_cheese_sandwich/3831309.jpg,2,24,2 24
images/bruschetta/1232934.jpg,2,49,2 49
images/spring_rolls/2399178.jpg,2,41,2 41
images/omelette/1186274.jpg,2,65,2 65
images/beet_salad/1291153.jpg,0,34,0 34
images/pork_chop/787101.jpg,2,71,2 71
images/poutine/2259721.jpg,2,27,2 27
images/eggs_benedict/2076667.jpg,2,63,2 63
images/french_toast/198932.jpg,2,12,2 12
images/croque_madame/3248582.jpg,2,85,2 85
images/greek_salad/2430351.jpg,0,28,0 28
images/croque_madame/1018845.jpg,2,85,2 85
images/ramen/2739790.jpg,2,84,2 84
images/chicken_curry/371995.jpg,2,13,2 13
images/spaghetti_carbonara/1739526.jpg,2,64,2 64
images/ceviche/2542157.jpg,2,39,2 39
images/panna_cotta/3863814.jpg,1,50,1 50
images/lobster_roll_sandwich/730854.jpg,2,21,2 21
images/beef_tartare/3834990.jpg,2,29,2 29
images/beet_salad/138846.jpg,0,34,0 34
images/onion_rings/3291290.jpg,2,99,2 99
images/pulled_pork_sandwich/324506.jpg,2,48,2 48
images/prime_rib/1841267.jpg,2,79,2 79
images/pulled_pork_sandwich/1149660.jpg,2,48,2 48
images/red_velvet_cake/1195650.jpg,1,17,1 17
images/french_toast/2544820.jpg,2,12,2 12
images/chicken_quesadilla/741780.jpg,2,60,2 60
images/macarons/1695268.jpg,1,55,1 55
images/garlic_bread/1300715.jpg,2,4,2 4
images/spring_rolls/2576201.jpg,2,41,2 41
images/escargots/361922.jpg,2,46,2 46
images/pho/509559.jpg,2,93,2 93
images/chocolate_mousse/3500778.jpg,1,67,1 67
images/steak/296375.jpg,2,15,2 15
images/omelette/2076353.jpg,2,65,2 65
images/lobster_bisque/2869547.jpg,2,33,2 33
images/takoyaki/1261746.jpg,2,54,2 54
images/greek_salad/1721092.jpg,0,28,0 28
images/cannoli/3735009.jpg,1,57,1 57
images/garlic_bread/202829.jpg,2,4,2 4
images/gyoza/2924521.jpg,2,20,2 20
images/cannoli/2366897.jpg,1,57,1 57
images/apple_pie/1893663.jpg,1,56,1 56
images/ravioli/3008949.jpg,2,32,2 32
images/pizza/1618659.jpg,2,80,2 80
images/macarons/3710232.jpg,1,55,1 55
images/deviled_eggs/261343.jpg,2,88,2 88
images/onion_rings/3574786.jpg,2,99,2 99
images/beef_tartare/3002736.jpg,2,29,2 29
images/croque_madame/1250860.jpg,2,85,2 85
images/spaghetti_bolognese/1119072.jpg,2,25,2 25
images/mussels/895126.jpg,2,61,2 61
images/seaweed_salad/3541371.jpg,0,11,0 11
images/red_velvet_cake/851079.jpg,1,17,1 17
images/french_onion_soup/2147281.jpg,2,92,2 92
images/tuna_tartare/2119032.jpg,2,9,2 9
images/lobster_bisque/362423.jpg,2,33,2 33
images/nachos/980119.jpg,2,81,2 81
images/french_fries/1074446.jpg,2,89,2 89
images/poutine/2477886.jpg,2,27,2 27
images/donuts/1819214.jpg,1,8,1 8
images/clam_chowder/1082732.jpg,2,44,2 44
images/carrot_cake/1458084.jpg,1,98,1 98
images/baklava/1951482.jpg,1,96,1 96
images/creme_brulee/482191.jpg,1,97,1 97
images/takoyaki/1103395.jpg,2,54,2 54
images/peking_duck/785074.jpg,2,87,2 87
images/grilled_salmon/1564776.jpg,2,73,2 73
images/hamburger/1964319.jpg,2,76,2 76
images/bibimbap/3837493.jpg,2,69,2 69
images/ceviche/2437824.jpg,2,39,2 39
images/filet_mignon/3741137.jpg,2,10,2 10
images/prime_rib/3518129.jpg,2,79,2 79
images/foie_gras/3517466.jpg,2,0,2 0
images/escargots/2364381.jpg,2,46,2 46
images/strawberry_shortcake/1139584.jpg,1,37,1 37
images/scallops/3074418.jpg,2,58,2 58
images/foie_gras/1254946.jpg,2,0,2 0
images/baklava/1334818.jpg,1,96,1 96
images/frozen_yogurt/1332654.jpg,1,59,1 59
images/pad_thai/1923850.jpg,2,52,2 52
images/beignets/3530946.jpg,1,68,1 68
images/spring_rolls/3316160.jpg,2,41,2 41
images/cheese_plate/437823.jpg,2,2,2 2
images/pulled_pork_sandwich/1580133.jpg,2,48,2 48
images/chicken_wings/1038379.jpg,2,72,2 72
images/spring_rolls/1849531.jpg,2,41,2 41
images/beet_salad/2755142.jpg,0,34,0 34
images/caesar_salad/2306710.jpg,0,100,0 100
images/takoyaki/1946921.jpg,2,54,2 54
images/baklava/2511737.jpg,1,96,1 96
images/baklava/734909.jpg,1,96,1 96
images/frozen_yogurt/2323304.jpg,1,59,1 59
images/lobster_bisque/3769362.jpg,2,33,2 33
images/croque_madame/2170000.jpg,2,85,2 85
images/guacamole/1238372.jpg,2,31,2 31
images/french_fries/697986.jpg,2,89,2 89
images/chicken_quesadilla/3244249.jpg,2,60,2 60
images/cannoli/1403159.jpg,1,57,1 57
images/hummus/564696.jpg,2,70,2 70
images/apple_pie/589712.jpg,1,56,1 56
images/deviled_eggs/3755611.jpg,2,88,2 88
images/beignets/1354925.jpg,1,68,1 68
images/mussels/2512994.jpg,2,61,2 61
images/chocolate_cake/2617358.jpg,1,74,1 74
images/pulled_pork_sandwich/3303097.jpg,2,48,2 48
images/samosa/2963289.jpg,2,7,2 7
images/poutine/3182906.jpg,2,27,2 27
images/churros/1468475.jpg,1,19,1 19
images/crab_cakes/524988.jpg,2,36,2 36
images/foie_gras/3334523.jpg,2,0,2 0
images/mussels/3922444.jpg,2,61,2 61
images/prime_rib/1281770.jpg,2,79,2 79
images/sushi/3880093.jpg,2,66,2 66
images/shrimp_and_grits/2290312.jpg,2,14,2 14
images/peking_duck/3632047.jpg,2,87,2 87
images/sushi/1416837.jpg,2,66,2 66
images/foie_gras/108318.jpg,2,0,2 0
images/hot_and_sour_soup/3619369.jpg,2,40,2 40
images/ramen/1703379.jpg,2,84,2 84
images/grilled_cheese_sandwich/2208945.jpg,2,24,2 24
images/french_onion_soup/2747247.jpg,2,92,2 92
images/sashimi/2064371.jpg,2,42,2 42
images/garlic_bread/2655128.jpg,2,4,2 4
images/grilled_salmon/1369761.jpg,2,73,2 73
images/spaghetti_carbonara/2379305.jpg,2,64,2 64
images/paella/1801285.jpg,2,43,2 43
images/croque_madame/1480625.jpg,2,85,2 85
images/gyoza/2302535.jpg,2,20,2 20
images/clam_chowder/2420365.jpg,2,44,2 44
images/prime_rib/440936.jpg,2,79,2 79
images/lobster_roll_sandwich/1421995.jpg,2,21,2 21
images/chicken_wings/2798967.jpg,2,72,2 72
images/chicken_quesadilla/2309624.jpg,2,60,2 60
images/takoyaki/3793104.jpg,2,54,2 54
images/bruschetta/622767.jpg,2,49,2 49
images/macarons/1991780.jpg,1,55,1 55
images/grilled_salmon/188317.jpg,2,73,2 73
images/fried_calamari/2363631.jpg,2,30,2 30
images/caesar_salad/3806363.jpg,0,100,0 100
images/ice_cream/864405.jpg,1,6,1 6
images/beet_salad/555493.jpg,0,34,0 34
images/pancakes/2098034.jpg,2,78,2 78
images/bread_pudding/1105517.jpg,1,83,1 83
images/cheesecake/1293877.jpg,1,16,1 16
images/pizza/2516510.jpg,2,80,2 80
images/dumplings/44655.jpg,2,90,2 90
images/cup_cakes/269678.jpg,1,3,1 3
images/strawberry_shortcake/1730130.jpg,1,37,1 37
images/deviled_eggs/2039618.jpg,2,88,2 88
images/cannoli/1506538.jpg,1,57,1 57
images/poutine/172745.jpg,2,27,2 27
images/grilled_cheese_sandwich/497745.jpg,2,24,2 24
images/beef_carpaccio/2117436.jpg,2,62,2 62
images/carrot_cake/2373504.jpg,1,98,1 98
images/chocolate_mousse/1685320.jpg,1,67,1 67
images/falafel/77488.jpg,2,26,2 26
images/ceviche/2010898.jpg,2,39,2 39
images/ice_cream/2000307.jpg,1,6,1 6
images/lobster_roll_sandwich/2640791.jpg,2,21,2 21
images/chicken_wings/1354432.jpg,2,72,2 72
images/baby_back_ribs/65686.jpg,2,77,2 77
images/clam_chowder/1829517.jpg,2,44,2 44
images/hot_and_sour_soup/2998002.jpg,2,40,2 40
images/pulled_pork_sandwich/19598.jpg,2,48,2 48
images/clam_chowder/3147641.jpg,2,44,2 44
images/filet_mignon/3634215.jpg,2,10,2 10
images/ramen/3658881.jpg,2,84,2 84
images/french_onion_soup/323199.jpg,2,92,2 92
images/pork_chop/3066019.jpg,2,71,2 71
images/tacos/2067299.jpg,2,75,2 75
images/croque_madame/2875406.jpg,2,85,2 85
images/churros/1798851.jpg,1,19,1 19
images/pancakes/267075.jpg,2,78,2 78
images/bibimbap/3855332.jpg,2,69,2 69
images/ceviche/3017782.jpg,2,39,2 39
images/prime_rib/3633413.jpg,2,79,2 79
images/clam_chowder/1978458.jpg,2,44,2 44
images/falafel/585805.jpg,2,26,2 26
images/seaweed_salad/2946196.jpg,0,11,0 11
images/chicken_curry/3049979.jpg,2,13,2 13
images/fried_calamari/83599.jpg,2,30,2 30
images/cheesecake/1319907.jpg,1,16,1 16
images/deviled_eggs/1853116.jpg,2,88,2 88
images/gnocchi/799222.jpg,2,5,2 5
images/tacos/332669.jpg,2,75,2 75
images/garlic_bread/3755124.jpg,2,4,2 4
images/lobster_roll_sandwich/1367502.jpg,2,21,2 21
images/prime_rib/1222413.jpg,2,79,2 79
images/shrimp_and_grits/3541349.jpg,2,14,2 14
images/peking_duck/2652505.jpg,2,87,2 87
images/huevos_rancheros/2741276.jpg,2,22,2 22
images/lobster_bisque/2371100.jpg,2,33,2 33
images/waffles/839029.jpg,1,18,1 18
images/bread_pudding/3810847.jpg,1,83,1 83
images/clam_chowder/170327.jpg,2,44,2 44
images/samosa/621201.jpg,2,7,2 7
images/chocolate_cake/2291406.jpg,1,74,1 74
images/donuts/3846253.jpg,1,8,1 8
images/chocolate_cake/2228192.jpg,1,74,1 74
images/pork_chop/2259215.jpg,2,71,2 71
images/grilled_cheese_sandwich/662442.jpg,2,24,2 24
images/grilled_cheese_sandwich/511622.jpg,2,24,2 24
images/peking_duck/489338.jpg,2,87,2 87
images/ice_cream/2005627.jpg,1,6,1 6
images/pork_chop/3661948.jpg,2,71,2 71
images/gyoza/1881101.jpg,2,20,2 20
images/pulled_pork_sandwich/2776473.jpg,2,48,2 48
images/filet_mignon/1815711.jpg,2,10,2 10
images/filet_mignon/1046187.jpg,2,10,2 10
images/oysters/1719514.jpg,2,95,2 95
images/spring_rolls/1856626.jpg,2,41,2 41
images/fish_and_chips/1953827.jpg,2,51,2 51
images/bruschetta/88490.jpg,2,49,2 49
images/breakfast_burrito/3853011.jpg,2,23,2 23
images/bibimbap/1312917.jpg,2,69,2 69
images/pork_chop/1110342.jpg,2,71,2 71
images/takoyaki/185141.jpg,2,54,2 54
images/grilled_salmon/2502016.jpg,2,73,2 73
images/foie_gras/2387670.jpg,2,0,2 0
images/beignets/497571.jpg,1,68,1 68
images/prime_rib/2853644.jpg,2,79,2 79
images/bread_pudding/2902662.jpg,1,83,1 83
images/frozen_yogurt/2865222.jpg,1,59,1 59
images/miso_soup/2104586.jpg,2,45,2 45
images/cup_cakes/110954.jpg,1,3,1 3
images/guacamole/3503733.jpg,2,31,2 31
images/tiramisu/1061807.jpg,1,53,1 53
images/edamame/470133.jpg,2,38,2 38
images/panna_cotta/1710795.jpg,1,50,1 50
images/grilled_salmon/711556.jpg,2,73,2 73
images/fried_calamari/1162784.jpg,2,30,2 30
images/falafel/2223406.jpg,2,26,2 26
images/beef_tartare/1122961.jpg,2,29,2 29
images/hummus/3470752.jpg,2,70,2 70
images/beef_carpaccio/1076582.jpg,2,62,2 62
images/baklava/2674113.jpg,1,96,1 96
images/tacos/1130893.jpg,2,75,2 75
images/oysters/1789505.jpg,2,95,2 95
images/pork_chop/1834436.jpg,2,71,2 71
images/chocolate_mousse/2058172.jpg,1,67,1 67
images/caesar_salad/734881.jpg,0,100,0 100
images/spring_rolls/1755232.jpg,2,41,2 41
images/baby_back_ribs/2039521.jpg,2,77,2 77
images/guacamole/3628383.jpg,2,31,2 31
images/takoyaki/2967951.jpg,2,54,2 54
images/garlic_bread/1721080.jpg,2,4,2 4
images/seaweed_salad/135986.jpg,0,11,0 11
images/tiramisu/2166035.jpg,1,53,1 53
images/mussels/1448940.jpg,2,61,2 61
images/lobster_bisque/682969.jpg,2,33,2 33
images/greek_salad/1126314.jpg,0,28,0 28
images/bruschetta/1277003.jpg,2,49,2 49
images/caesar_salad/2164203.jpg,0,100,0 100
images/escargots/2992850.jpg,2,46,2 46
images/clam_chowder/3836114.jpg,2,44,2 44
images/greek_salad/3871796.jpg,0,28,0 28
images/frozen_yogurt/1659970.jpg,1,59,1 59
images/falafel/1657900.jpg,2,26,2 26
images/scallops/1090159.jpg,2,58,2 58
images/beet_salad/2583587.jpg,0,34,0 34
images/fried_rice/1494763.jpg,2,91,2 91
images/frozen_yogurt/349500.jpg,1,59,1 59
images/crab_cakes/602742.jpg,2,36,2 36
images/pad_thai/242699.jpg,2,52,2 52
images/paella/1994450.jpg,2,43,2 43
images/ceviche/1664381.jpg,2,39,2 39
images/panna_cotta/721744.jpg,1,50,1 50
images/breakfast_burrito/942636.jpg,2,23,2 23
images/grilled_cheese_sandwich/2786635.jpg,2,24,2 24
images/hot_dog/3538750.jpg,2,47,2 47
images/onion_rings/131668.jpg,2,99,2 99
images/tiramisu/1194926.jpg,1,53,1 53
images/ceviche/172940.jpg,2,39,2 39
images/hot_and_sour_soup/3539916.jpg,2,40,2 40
images/shrimp_and_grits/2368211.jpg,2,14,2 14
images/spring_rolls/1074728.jpg,2,41,2 41
images/chocolate_mousse/2069048.jpg,1,67,1 67
images/samosa/730084.jpg,2,7,2 7
images/fried_calamari/418786.jpg,2,30,2 30
images/filet_mignon/1035253.jpg,2,10,2 10
images/ceviche/1278328.jpg,2,39,2 39
images/chocolate_mousse/1540690.jpg,1,67,1 67
images/samosa/1036216.jpg,2,7,2 7
images/croque_madame/1917486.jpg,2,85,2 85
images/eggs_benedict/3662623.jpg,2,63,2 63
images/oysters/2986871.jpg,2,95,2 95
images/cup_cakes/920927.jpg,1,3,1 3
images/beignets/2127257.jpg,1,68,1 68
images/ice_cream/3892705.jpg,1,6,1 6
images/chocolate_cake/2792408.jpg,1,74,1 74
images/hot_and_sour_soup/2232312.jpg,2,40,2 40
images/grilled_cheese_sandwich/2935758.jpg,2,24,2 24
images/red_velvet_cake/1678201.jpg,1,17,1 17
images/omelette/2023796.jpg,2,65,2 65
images/mussels/1344204.jpg,2,61,2 61
images/hamburger/750597.jpg,2,76,2 76
images/beignets/3350688.jpg,1,68,1 68
images/french_toast/2873525.jpg,2,12,2 12
images/fried_calamari/2745602.jpg,2,30,2 30
images/caesar_salad/242466.jpg,0,100,0 100
images/bibimbap/2292224.jpg,2,69,2 69
images/steak/2600656.jpg,2,15,2 15
images/steak/2938012.jpg,2,15,2 15
images/risotto/2147916.jpg,2,35,2 35
images/panna_cotta/2581504.jpg,1,50,1 50
images/garlic_bread/2497381.jpg,2,4,2 4
images/greek_salad/3297757.jpg,0,28,0 28
images/escargots/1348372.jpg,2,46,2 46
images/spaghetti_bolognese/3807241.jpg,2,25,2 25
images/bread_pudding/1082836.jpg,1,83,1 83
images/beef_carpaccio/3047170.jpg,2,62,2 62
images/cup_cakes/217639.jpg,1,3,1 3
images/pizza/2742044.jpg,2,80,2 80
images/pork_chop/231002.jpg,2,71,2 71
images/macaroni_and_cheese/53676.jpg,2,82,2 82
images/foie_gras/1080802.jpg,2,0,2 0
images/macarons/1320299.jpg,1,55,1 55
images/ramen/20970.jpg,2,84,2 84
images/grilled_salmon/1757276.jpg,2,73,2 73
images/pad_thai/2755825.jpg,2,52,2 52
images/tiramisu/443212.jpg,1,53,1 53
images/beet_salad/1573100.jpg,0,34,0 34
images/guacamole/1014777.jpg,2,31,2 31
images/hummus/724854.jpg,2,70,2 70
images/nachos/1860087.jpg,2,81,2 81
images/chocolate_cake/3257568.jpg,1,74,1 74
images/poutine/694091.jpg,2,27,2 27
images/gnocchi/2450148.jpg,2,5,2 5
images/chocolate_mousse/2235289.jpg,1,67,1 67
images/lobster_bisque/3829398.jpg,2,33,2 33
images/cheese_plate/704852.jpg,2,2,2 2
images/macaroni_and_cheese/1529272.jpg,2,82,2 82
images/cannoli/1682334.jpg,1,57,1 57
images/mussels/3319868.jpg,2,61,2 61
images/poutine/3266489.jpg,2,27,2 27
images/dumplings/2112120.jpg,2,90,2 90
images/cup_cakes/69570.jpg,1,3,1 3
images/fish_and_chips/590470.jpg,2,51,2 51
images/tiramisu/3730884.jpg,1,53,1 53
images/baklava/2024914.jpg,1,96,1 96
images/peking_duck/1185956.jpg,2,87,2 87
images/breakfast_burrito/1408265.jpg,2,23,2 23
images/poutine/655925.jpg,2,27,2 27
images/poutine/1416605.jpg,2,27,2 27
images/lobster_roll_sandwich/3034836.jpg,2,21,2 21
images/ceviche/576090.jpg,2,39,2 39
images/lobster_roll_sandwich/2897810.jpg,2,21,2 21
images/pho/1342334.jpg,2,93,2 93
images/beef_carpaccio/3014981.jpg,2,62,2 62
images/beef_tartare/2554279.jpg,2,29,2 29
images/beef_tartare/2983779.jpg,2,29,2 29
images/creme_brulee/109357.jpg,1,97,1 97
images/gnocchi/550505.jpg,2,5,2 5
images/frozen_yogurt/3210541.jpg,1,59,1 59
images/tiramisu/3846092.jpg,1,53,1 53
images/french_fries/3728345.jpg,2,89,2 89
images/caesar_salad/1655562.jpg,0,100,0 100
images/grilled_cheese_sandwich/624881.jpg,2,24,2 24
images/beet_salad/1263247.jpg,0,34,0 34
images/paella/2950330.jpg,2,43,2 43
images/guacamole/2348435.jpg,2,31,2 31
images/dumplings/2702410.jpg,2,90,2 90
images/chicken_wings/61620.jpg,2,72,2 72
images/waffles/2429390.jpg,1,18,1 18
images/dumplings/1590182.jpg,2,90,2 90
images/french_fries/240760.jpg,2,89,2 89
images/prime_rib/1400223.jpg,2,79,2 79
images/french_onion_soup/1499491.jpg,2,92,2 92
images/edamame/3133389.jpg,2,38,2 38
images/ice_cream/389519.jpg,1,6,1 6
images/pancakes/2643897.jpg,2,78,2 78
images/steak/2400975.jpg,2,15,2 15
images/beef_carpaccio/838353.jpg,2,62,2 62
images/donuts/3212483.jpg,1,8,1 8
images/bread_pudding/2963118.jpg,1,83,1 83
images/frozen_yogurt/1492651.jpg,1,59,1 59
images/chicken_curry/2811509.jpg,2,13,2 13
images/churros/2685009.jpg,1,19,1 19
images/ice_cream/502557.jpg,1,6,1 6
images/hot_and_sour_soup/2895762.jpg,2,40,2 40
images/pad_thai/2331914.jpg,2,52,2 52
images/hot_and_sour_soup/2555526.jpg,2,40,2 40
images/macaroni_and_cheese/694141.jpg,2,82,2 82
images/macarons/891138.jpg,1,55,1 55
images/baby_back_ribs/1128504.jpg,2,77,2 77
images/deviled_eggs/1520109.jpg,2,88,2 88
images/fried_calamari/2044195.jpg,2,30,2 30
images/pizza/2542065.jpg,2,80,2 80
images/clam_chowder/2252594.jpg,2,44,2 44
images/cheesecake/1949233.jpg,1,16,1 16
images/bread_pudding/881148.jpg,1,83,1 83
images/chicken_wings/25735.jpg,2,72,2 72
images/sushi/2980779.jpg,2,66,2 66
images/pork_chop/3433968.jpg,2,71,2 71
images/takoyaki/3718325.jpg,2,54,2 54
images/dumplings/1988993.jpg,2,90,2 90
images/apple_pie/886518.jpg,1,56,1 56
images/beef_carpaccio/1281446.jpg,2,62,2 62
images/grilled_salmon/3313237.jpg,2,73,2 73
images/takoyaki/3094798.jpg,2,54,2 54
images/omelette/1497372.jpg,2,65,2 65
images/red_velvet_cake/2634031.jpg,1,17,1 17
images/caprese_salad/3815535.jpg,0,94,0 94
images/escargots/375734.jpg,2,46,2 46
images/dumplings/2174768.jpg,2,90,2 90
images/fish_and_chips/1313090.jpg,2,51,2 51
images/cannoli/583049.jpg,1,57,1 57
images/guacamole/81779.jpg,2,31,2 31
images/bruschetta/2524420.jpg,2,49,2 49
images/chicken_wings/1948210.jpg,2,72,2 72
images/takoyaki/2306.jpg,2,54,2 54
images/chicken_quesadilla/1803797.jpg,2,60,2 60
images/garlic_bread/39079.jpg,2,4,2 4
images/omelette/303950.jpg,2,65,2 65
images/nachos/3396018.jpg,2,81,2 81
images/panna_cotta/3866959.jpg,1,50,1 50
images/waffles/1736006.jpg,1,18,1 18
images/lobster_bisque/2250767.jpg,2,33,2 33
images/beignets/2650512.jpg,1,68,1 68
images/miso_soup/1837753.jpg,2,45,2 45
images/beef_tartare/611123.jpg,2,29,2 29
images/peking_duck/1176188.jpg,2,87,2 87
images/risotto/1470837.jpg,2,35,2 35
images/dumplings/391954.jpg,2,90,2 90
images/huevos_rancheros/108687.jpg,2,22,2 22
images/carrot_cake/263995.jpg,1,98,1 98
images/prime_rib/3534147.jpg,2,79,2 79
images/grilled_cheese_sandwich/483009.jpg,2,24,2 24
images/club_sandwich/821112.jpg,2,1,2 1
images/oysters/2420844.jpg,2,95,2 95
images/lobster_bisque/1489203.jpg,2,33,2 33
images/lasagna/605182.jpg,2,86,2 86
images/pad_thai/241763.jpg,2,52,2 52
images/croque_madame/1832646.jpg,2,85,2 85
images/poutine/2954276.jpg,2,27,2 27
images/takoyaki/509239.jpg,2,54,2 54
images/chicken_quesadilla/2942490.jpg,2,60,2 60
images/foie_gras/2757663.jpg,2,0,2 0
images/deviled_eggs/1371868.jpg,2,88,2 88
images/hamburger/2264276.jpg,2,76,2 76
images/garlic_bread/3713394.jpg,2,4,2 4
images/hot_and_sour_soup/803315.jpg,2,40,2 40
images/french_onion_soup/318584.jpg,2,92,2 92
images/caesar_salad/3693969.jpg,0,100,0 100
images/waffles/1579691.jpg,1,18,1 18
images/edamame/429625.jpg,2,38,2 38
images/escargots/554207.jpg,2,46,2 46
images/cheese_plate/1998564.jpg,2,2,2 2
images/peking_duck/3092302.jpg,2,87,2 87
images/shrimp_and_grits/814556.jpg,2,14,2 14
images/hot_dog/1422656.jpg,2,47,2 47
images/cheesecake/3096899.jpg,1,16,1 16
images/spaghetti_carbonara/3212285.jpg,2,64,2 64
images/tiramisu/1866898.jpg,1,53,1 53
images/lobster_bisque/560101.jpg,2,33,2 33
images/frozen_yogurt/3107605.jpg,1,59,1 59
images/pho/214679.jpg,2,93,2 93
images/eggs_benedict/3279456.jpg,2,63,2 63
images/french_fries/3247750.jpg,2,89,2 89
images/macarons/82185.jpg,1,55,1 55
images/dumplings/357383.jpg,2,90,2 90
images/greek_salad/2108564.jpg,0,28,0 28
images/apple_pie/3108987.jpg,1,56,1 56
images/caesar_salad/1348253.jpg,0,100,0 100
images/cup_cakes/172692.jpg,1,3,1 3
images/miso_soup/1991228.jpg,2,45,2 45
images/strawberry_shortcake/3652219.jpg,1,37,1 37
images/hot_and_sour_soup/3086202.jpg,2,40,2 40
images/crab_cakes/885069.jpg,2,36,2 36
images/waffles/2609134.jpg,1,18,1 18
images/takoyaki/554885.jpg,2,54,2 54
images/steak/1487113.jpg,2,15,2 15
images/garlic_bread/2369737.jpg,2,4,2 4
images/hamburger/302613.jpg,2,76,2 76
images/lobster_roll_sandwich/2006761.jpg,2,21,2 21
images/ceviche/1562034.jpg,2,39,2 39
images/frozen_yogurt/3004480.jpg,1,59,1 59
images/churros/2697646.jpg,1,19,1 19
images/chocolate_mousse/3642716.jpg,1,67,1 67
images/beef_carpaccio/2602332.jpg,2,62,2 62
images/carrot_cake/3710390.jpg,1,98,1 98
images/spaghetti_bolognese/1915989.jpg,2,25,2 25
images/pad_thai/2810088.jpg,2,52,2 52
